"customer_id","age","income","credit_score","card_type","monthly_spend","repayment_rate","interest_flag","channel_preference","default_flag","account_status","annual_fee","cashback_rate","cashback_earned","balance_transfer_flag","transfer_fee","installments_chosen","interest_rate_monthly","interest_due","soft_check_flag","hard_check_flag","hard_check_count","uk_score_band","credit_limit","utilization_rate","approved_flag"
"C3704",74,7455,601,"Gold",1599,0.46,FALSE,"Contactless",0,"Active",25,0.01,15.99,TRUE,25.5,4,0.015,23.98,TRUE,FALSE,0,"Fair",6000,0.27,FALSE
"C3705",52,2804,749,"Platinum",1408,0.78,TRUE,"Contactless",0,"Dormant",195,0.0125,17.6,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Very Good",10000,0.14,TRUE
"C3706",59,3896,478,"Standard",1543,0.57,TRUE,"Online",0,"Active",0,0.005,7.72,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Poor",3000,0.51,FALSE
"C3707",44,5308,690,"Standard",556,0.58,TRUE,"In-store",0,"Active",0,0.005,2.78,FALSE,0,6,0.015,25.02,TRUE,TRUE,2,"Good",3000,0.19,TRUE
"C3708",66,6941,591,"Standard",2295,0.42,TRUE,"Contactless",0,"Dormant",0,0.005,11.47,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Fair",3000,0.76,FALSE
"C3709",35,6930,547,"Gold",2474,0.72,TRUE,"Contactless",0,"Active",25,0.01,24.74,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Poor",6000,0.41,FALSE
"C3710",68,8934,583,"Standard",881,0.95,FALSE,"In-store",0,"Active",0,0.005,4.4,FALSE,0,3,0.015,0,FALSE,TRUE,2,"Fair",3000,0.29,FALSE
"C3711",71,1329,568,"Standard",775,0.85,FALSE,"Contactless",0,"Active",0,0.005,3.88,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Poor",3000,0.26,FALSE
"C3712",20,3258,668,"Gold",1540,0.75,FALSE,"Online",0,"Active",25,0.01,15.4,FALSE,0,4,0.015,23.1,FALSE,FALSE,0,"Fair",6000,0.26,TRUE
"C3713",75,3970,619,"Gold",1203,0.82,TRUE,"Online",1,"Active",25,0.01,12.03,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",6000,0.2,FALSE
"C3714",41,8402,712,"Gold",1441,0.48,TRUE,"Online",0,"Active",25,0.01,14.41,TRUE,33.87,5,0.015,43.23,FALSE,FALSE,0,"Good",6000,0.24,FALSE
"C3715",19,6599,550,"Gold",964,0.99,FALSE,"Online",0,"Active",25,0.01,9.64,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Poor",6000,0.16,FALSE
"C3716",62,3335,654,"Platinum",1011,0.55,TRUE,"In-store",0,"Active",195,0.0125,12.64,FALSE,0,1,0.015,0,FALSE,TRUE,3,"Fair",10000,0.1,FALSE
"C3717",20,5395,694,"Standard",948,0.55,TRUE,"In-store",0,"Dormant",0,0.005,4.74,TRUE,12.52,1,0.015,0,TRUE,TRUE,1,"Good",3000,0.32,FALSE
"C3718",33,7582,700,"Standard",715,0.39,TRUE,"Contactless",0,"Active",0,0.005,3.58,FALSE,0,5,0.015,21.45,TRUE,TRUE,1,"Good",3000,0.24,FALSE
"C3719",47,2017,743,"Standard",1346,0.71,TRUE,"In-store",0,"Active",0,0.005,6.73,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.45,FALSE
"C3720",38,5622,659,"Standard",1540,0.98,FALSE,"Contactless",0,"Closed",0,0.005,7.7,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.51,FALSE
"C3721",26,6909,578,"Gold",1582,0.4,TRUE,"Contactless",0,"Active",25,0.01,15.82,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Poor",6000,0.26,FALSE
"C3722",65,2778,724,"Gold",1673,0.64,FALSE,"Contactless",0,"Active",25,0.01,16.73,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Good",6000,0.28,TRUE
"C3723",59,5382,679,"Gold",1646,0.76,FALSE,"In-store",0,"Closed",25,0.01,16.46,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Good",6000,0.27,TRUE
"C3724",43,8456,676,"Gold",870,0.84,FALSE,"Contactless",0,"Active",25,0.01,8.7,FALSE,0,4,0.015,13.05,TRUE,FALSE,0,"Good",6000,0.14,TRUE
"C3725",34,8733,616,"Standard",1880,0.46,FALSE,"In-store",0,"Active",0,0.005,9.4,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Fair",3000,0.63,FALSE
"C3726",63,7885,614,"Standard",476,0.57,TRUE,"Online",0,"Active",0,0.005,2.38,FALSE,0,4,0.015,7.14,TRUE,TRUE,4,"Fair",3000,0.16,FALSE
"C3727",58,6830,522,"Standard",806,0.37,FALSE,"In-store",0,"Active",0,0.005,4.03,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Poor",3000,0.27,FALSE
"C3728",52,2733,674,"Standard",1478,0.96,TRUE,"Online",0,"Dormant",0,0.005,7.39,FALSE,0,3,0.015,0,TRUE,TRUE,2,"Good",3000,0.49,FALSE
"C3729",53,2737,548,"Platinum",1553,0.68,FALSE,"In-store",0,"Dormant",195,0.0125,19.41,FALSE,0,6,0.015,69.88,FALSE,FALSE,0,"Poor",10000,0.16,FALSE
"C3730",18,5635,635,"Standard",1551,0.64,TRUE,"Online",0,"Active",0,0.005,7.76,FALSE,0,2,0.015,0,TRUE,TRUE,2,"Fair",3000,0.52,FALSE
"C3731",66,7798,788,"Standard",940,0.67,FALSE,"Online",0,"Active",0,0.005,4.7,TRUE,16.76,1,0.015,0,FALSE,FALSE,0,"Very Good",3000,0.31,FALSE
"C3732",55,9948,780,"Standard",377,0.49,FALSE,"In-store",0,"Dormant",0,0.005,1.89,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Very Good",3000,0.13,FALSE
"C3733",27,4166,687,"Standard",698,0.89,TRUE,"Contactless",0,"Active",0,0.005,3.49,TRUE,17.33,6,0.015,31.41,FALSE,FALSE,0,"Good",3000,0.23,TRUE
"C3734",56,3035,750,"Standard",541,0.57,TRUE,"In-store",0,"Active",0,0.005,2.7,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.18,TRUE
"C3735",40,7429,648,"Standard",664,0.41,TRUE,"Online",0,"Active",0,0.005,3.32,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.22,FALSE
"C3736",43,4904,615,"Standard",1466,0.69,FALSE,"Contactless",0,"Dormant",0,0.005,7.33,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.49,FALSE
"C3737",33,9299,538,"Standard",2458,0.9,FALSE,"Contactless",0,"Active",0,0.005,12.29,TRUE,109.84,2,0.015,0,TRUE,TRUE,3,"Poor",3000,0.82,FALSE
"C3738",67,9277,777,"Standard",294,0.6,FALSE,"In-store",0,"Active",0,0.005,1.47,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.1,TRUE
"C3739",47,4399,770,"Gold",831,0.4,FALSE,"In-store",0,"Dormant",25,0.01,8.31,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Very Good",6000,0.14,FALSE
"C3740",38,2194,577,"Gold",1146,0.81,FALSE,"Online",1,"Active",25,0.01,11.46,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",6000,0.19,FALSE
"C3741",53,7828,528,"Platinum",1346,0.96,FALSE,"Contactless",0,"Dormant",195,0.0125,16.82,FALSE,0,4,0.015,20.19,TRUE,TRUE,4,"Poor",10000,0.13,FALSE
"C3742",42,9922,524,"Standard",1519,0.93,TRUE,"Online",0,"Active",0,0.005,7.6,FALSE,0,2,0.015,0,FALSE,TRUE,2,"Poor",3000,0.51,FALSE
"C3743",40,1388,707,"Gold",1459,0.9,FALSE,"Online",0,"Dormant",25,0.01,14.59,FALSE,0,4,0.015,21.88,TRUE,FALSE,0,"Good",6000,0.24,TRUE
"C3744",72,3271,672,"Standard",1276,0.37,FALSE,"Online",1,"Active",0,0.005,6.38,FALSE,0,4,0.015,19.14,FALSE,FALSE,0,"Good",3000,0.43,FALSE
"C3745",29,1034,659,"Standard",1153,0.82,FALSE,"In-store",0,"Active",0,0.005,5.76,TRUE,18.41,2,0.015,0,TRUE,TRUE,2,"Fair",3000,0.38,FALSE
"C3746",72,3709,489,"Standard",740,0.69,TRUE,"In-store",0,"Active",0,0.005,3.7,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",3000,0.25,FALSE
"C3747",24,1330,502,"Gold",1072,0.79,FALSE,"Online",0,"Dormant",25,0.01,10.72,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Poor",6000,0.18,FALSE
"C3748",38,5362,775,"Standard",1134,0.58,FALSE,"Online",0,"Dormant",0,0.005,5.67,FALSE,0,5,0.015,34.02,TRUE,TRUE,1,"Very Good",3000,0.38,FALSE
"C3749",42,5930,599,"Platinum",1280,0.88,FALSE,"In-store",1,"Active",195,0.0125,16,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",10000,0.13,FALSE
"C3750",41,8729,583,"Platinum",1129,0.49,FALSE,"Online",0,"Active",195,0.0125,14.11,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Fair",10000,0.11,FALSE
"C3751",74,1044,625,"Gold",1150,0.67,FALSE,"In-store",0,"Closed",25,0.01,11.5,TRUE,43.7,2,0.015,0,TRUE,FALSE,0,"Fair",6000,0.19,FALSE
"C3752",44,9995,404,"Standard",1896,0.6,FALSE,"Contactless",0,"Closed",0,0.005,9.48,FALSE,0,3,0.015,0,FALSE,TRUE,2,"Poor",3000,0.63,FALSE
"C3753",64,1038,781,"Standard",1153,0.44,TRUE,"In-store",1,"Active",0,0.005,5.76,FALSE,0,4,0.015,17.29,FALSE,FALSE,0,"Very Good",3000,0.38,FALSE
"C3754",68,7170,577,"Standard",-253,0.74,TRUE,"Online",0,"Dormant",0,0.005,-1.27,FALSE,0,3,0.015,0,TRUE,TRUE,3,"Poor",3000,-0.08,FALSE
"C3755",55,9881,439,"Standard",478,0.98,FALSE,"Online",0,"Closed",0,0.005,2.39,FALSE,0,4,0.015,7.17,FALSE,FALSE,0,"Poor",3000,0.16,FALSE
"C3756",68,7590,637,"Standard",1078,0.69,TRUE,"Contactless",0,"Dormant",0,0.005,5.39,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.36,FALSE
"C3757",67,6645,599,"Standard",1009,0.46,FALSE,"Contactless",0,"Active",0,0.005,5.04,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.34,FALSE
"C3758",45,1763,715,"Gold",1007,0.61,TRUE,"Online",0,"Active",25,0.01,10.07,FALSE,0,5,0.015,30.21,FALSE,FALSE,0,"Good",6000,0.17,TRUE
"C3759",35,6457,654,"Standard",1697,0.62,FALSE,"Contactless",0,"Active",0,0.005,8.48,TRUE,67.49,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.57,FALSE
"C3760",31,6005,706,"Platinum",1414,0.35,TRUE,"In-store",0,"Dormant",195,0.0125,17.68,TRUE,65.34,4,0.015,21.21,FALSE,FALSE,0,"Good",10000,0.14,FALSE
"C3761",55,5283,602,"Gold",2565,0.78,FALSE,"Online",0,"Active",25,0.01,25.65,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",6000,0.43,FALSE
"C3762",70,1082,820,"Standard",1076,0.79,FALSE,"Online",0,"Closed",0,0.005,5.38,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Excellent",3000,0.36,FALSE
"C3763",43,9109,575,"Standard",616,0.64,FALSE,"Online",0,"Active",0,0.005,3.08,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Poor",3000,0.21,FALSE
"C3764",55,4583,660,"Standard",695,0.8,FALSE,"In-store",0,"Active",0,0.005,3.48,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Fair",3000,0.23,TRUE
"C3765",65,4651,619,"Gold",878,0.5,TRUE,"Contactless",1,"Active",25,0.01,8.78,FALSE,0,2,0.015,0,TRUE,TRUE,2,"Fair",6000,0.15,FALSE
"C3766",60,9352,773,"Standard",1106,0.78,TRUE,"Online",0,"Active",0,0.005,5.53,FALSE,0,6,0.015,49.77,TRUE,TRUE,4,"Very Good",3000,0.37,FALSE
"C3767",66,7976,742,"Standard",183,0.98,TRUE,"In-store",0,"Active",0,0.005,0.92,FALSE,0,2,0.015,0,TRUE,TRUE,3,"Very Good",3000,0.06,FALSE
"C3768",57,4793,617,"Standard",1667,0.77,FALSE,"Online",0,"Active",0,0.005,8.34,TRUE,67.6,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.56,FALSE
"C3769",46,5872,571,"Platinum",864,0.34,TRUE,"Online",0,"Active",195,0.0125,10.8,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Poor",10000,0.09,FALSE
"C3770",40,5293,658,"Standard",1586,0.53,FALSE,"Contactless",0,"Active",0,0.005,7.93,FALSE,0,2,0.015,0,TRUE,TRUE,3,"Fair",3000,0.53,FALSE
"C3771",74,3516,675,"Gold",854,0.39,TRUE,"Contactless",1,"Active",25,0.01,8.54,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Good",6000,0.14,FALSE
"C3772",24,5640,604,"Standard",801,0.8,FALSE,"Online",1,"Active",0,0.005,4,FALSE,0,4,0.015,12.01,TRUE,FALSE,0,"Fair",3000,0.27,FALSE
"C3773",21,2690,676,"Gold",1157,0.95,TRUE,"Online",0,"Active",25,0.01,11.57,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Good",6000,0.19,TRUE
"C3774",29,5057,597,"Standard",96,1,TRUE,"In-store",0,"Active",0,0.005,0.48,FALSE,0,4,0.015,1.44,FALSE,FALSE,0,"Fair",3000,0.03,FALSE
"C3775",62,1343,589,"Standard",1418,0.37,TRUE,"In-store",0,"Dormant",0,0.005,7.09,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.47,FALSE
"C3776",35,5859,633,"Standard",830,0.54,FALSE,"Contactless",0,"Closed",0,0.005,4.15,FALSE,0,4,0.015,12.45,FALSE,FALSE,0,"Fair",3000,0.28,FALSE
"C3777",43,5232,504,"Standard",1770,0.92,FALSE,"Contactless",0,"Active",0,0.005,8.85,TRUE,53.87,3,0.015,0,FALSE,FALSE,0,"Poor",3000,0.59,FALSE
"C3778",34,1588,498,"Standard",1171,0.82,FALSE,"Online",0,"Dormant",0,0.005,5.86,FALSE,0,5,0.015,35.13,TRUE,FALSE,0,"Poor",3000,0.39,FALSE
"C3779",47,1511,790,"Standard",1508,0.95,TRUE,"In-store",1,"Active",0,0.005,7.54,FALSE,0,2,0.015,0,TRUE,TRUE,2,"Very Good",3000,0.5,FALSE
"C3780",50,3838,718,"Standard",1114,0.61,TRUE,"In-store",0,"Closed",0,0.005,5.57,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Good",3000,0.37,FALSE
"C3781",55,3850,550,"Standard",1094,0.55,TRUE,"In-store",0,"Active",0,0.005,5.47,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",3000,0.36,FALSE
"C3782",51,4297,832,"Standard",1132,0.58,FALSE,"Online",0,"Active",0,0.005,5.66,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Excellent",3000,0.38,FALSE
"C3783",59,2067,728,"Standard",1492,0.96,FALSE,"Online",0,"Active",0,0.005,7.46,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Good",3000,0.5,FALSE
"C3784",75,7440,666,"Gold",1299,0.74,FALSE,"Contactless",0,"Active",25,0.01,12.99,FALSE,0,5,0.015,38.97,TRUE,FALSE,0,"Fair",6000,0.22,TRUE
"C3785",67,5857,705,"Platinum",1921,0.8,FALSE,"Online",0,"Active",195,0.0125,24.01,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Good",10000,0.19,TRUE
"C3786",50,6239,703,"Standard",809,0.89,FALSE,"In-store",0,"Active",0,0.005,4.04,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Good",3000,0.27,TRUE
"C3787",67,9121,701,"Standard",993,0.54,FALSE,"In-store",0,"Active",0,0.005,4.96,FALSE,0,4,0.015,14.89,TRUE,FALSE,0,"Good",3000,0.33,FALSE
"C3788",41,3016,714,"Standard",-96,0.65,FALSE,"Online",0,"Dormant",0,0.005,-0.48,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Good",3000,-0.03,TRUE
"C3789",73,8507,491,"Standard",745,0.49,FALSE,"In-store",0,"Active",0,0.005,3.72,FALSE,0,3,0.015,0,FALSE,TRUE,3,"Poor",3000,0.25,FALSE
"C3790",71,8219,553,"Gold",1104,0.4,TRUE,"Online",0,"Active",25,0.01,11.04,FALSE,0,3,0.015,0,TRUE,TRUE,3,"Poor",6000,0.18,FALSE
"C3791",51,2735,520,"Gold",2140,0.49,TRUE,"In-store",1,"Active",25,0.01,21.4,FALSE,0,5,0.015,64.2,FALSE,TRUE,4,"Poor",6000,0.36,FALSE
"C3792",38,9010,533,"Standard",2176,0.43,TRUE,"Contactless",0,"Active",0,0.005,10.88,FALSE,0,4,0.015,32.64,TRUE,FALSE,0,"Poor",3000,0.73,FALSE
"C3793",59,1151,511,"Standard",1447,0.8,TRUE,"In-store",0,"Active",0,0.005,7.24,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Poor",3000,0.48,FALSE
"C3794",28,1903,745,"Standard",1112,0.61,FALSE,"Contactless",0,"Dormant",0,0.005,5.56,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.37,FALSE
"C3795",47,4768,709,"Platinum",1272,0.43,TRUE,"Online",0,"Dormant",195,0.0125,15.9,TRUE,24.74,2,0.015,0,TRUE,TRUE,3,"Good",10000,0.13,FALSE
"C3796",25,6157,660,"Gold",1208,0.35,TRUE,"Online",0,"Closed",25,0.01,12.08,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Fair",6000,0.2,FALSE
"C3797",46,2208,856,"Standard",1178,0.89,TRUE,"Contactless",0,"Active",0,0.005,5.89,TRUE,30.27,3,0.015,0,FALSE,TRUE,2,"Excellent",3000,0.39,FALSE
"C3798",51,3042,756,"Standard",1383,0.97,TRUE,"In-store",0,"Active",0,0.005,6.92,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.46,FALSE
"C3799",72,3624,713,"Standard",1496,0.38,TRUE,"Contactless",0,"Active",0,0.005,7.48,FALSE,0,5,0.015,44.88,TRUE,TRUE,4,"Good",3000,0.5,FALSE
"C3800",70,3444,658,"Gold",1325,0.98,TRUE,"Online",0,"Active",25,0.01,13.25,TRUE,60.7,2,0.015,0,TRUE,TRUE,3,"Fair",6000,0.22,FALSE
"C3801",31,6626,647,"Standard",1341,0.7,FALSE,"Contactless",0,"Closed",0,0.005,6.7,FALSE,0,4,0.015,20.11,FALSE,FALSE,0,"Fair",3000,0.45,FALSE
"C3802",21,6964,698,"Standard",2370,0.82,TRUE,"Contactless",0,"Active",0,0.005,11.85,FALSE,0,4,0.015,35.55,TRUE,FALSE,0,"Good",3000,0.79,FALSE
"C3803",74,5195,588,"Platinum",1785,0.72,FALSE,"In-store",0,"Active",195,0.0125,22.31,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Fair",10000,0.18,FALSE
"C3804",43,8201,681,"Standard",1246,0.51,TRUE,"In-store",0,"Active",0,0.005,6.23,TRUE,37.96,4,0.015,18.69,FALSE,FALSE,0,"Good",3000,0.42,FALSE
"C3805",67,9895,726,"Standard",1347,0.85,TRUE,"In-store",0,"Active",0,0.005,6.74,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Good",3000,0.45,FALSE
"C3806",61,6833,678,"Gold",904,0.39,FALSE,"Contactless",0,"Active",25,0.01,9.04,TRUE,17.73,4,0.015,13.56,FALSE,FALSE,0,"Good",6000,0.15,FALSE
"C3807",53,5582,631,"Platinum",1324,0.49,TRUE,"Contactless",0,"Dormant",195,0.0125,16.55,FALSE,0,2,0.015,0,TRUE,TRUE,2,"Fair",10000,0.13,FALSE
"C3808",34,3667,537,"Standard",1203,0.97,FALSE,"In-store",0,"Dormant",0,0.005,6.02,TRUE,25.9,5,0.015,36.09,TRUE,TRUE,4,"Poor",3000,0.4,FALSE
"C3809",27,8715,570,"Standard",1287,0.48,FALSE,"Online",0,"Dormant",0,0.005,6.44,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Poor",3000,0.43,FALSE
"C3810",68,8836,554,"Standard",1172,0.72,FALSE,"Online",0,"Active",0,0.005,5.86,TRUE,27.34,1,0.015,0,FALSE,TRUE,1,"Poor",3000,0.39,FALSE
"C3811",75,2386,591,"Platinum",1025,0.98,FALSE,"Online",0,"Active",195,0.0125,12.81,FALSE,0,4,0.015,15.38,TRUE,FALSE,0,"Fair",10000,0.1,FALSE
"C3812",75,8640,743,"Standard",1711,0.64,FALSE,"In-store",0,"Active",0,0.005,8.55,FALSE,0,5,0.015,51.33,FALSE,FALSE,0,"Very Good",3000,0.57,FALSE
"C3813",18,4713,698,"Standard",1412,0.43,FALSE,"In-store",0,"Active",0,0.005,7.06,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Good",3000,0.47,FALSE
"C3814",31,2451,773,"Platinum",1059,0.62,TRUE,"Online",0,"Active",195,0.0125,13.24,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Very Good",10000,0.11,TRUE
"C3815",22,8071,455,"Gold",943,0.87,FALSE,"In-store",0,"Active",25,0.01,9.43,TRUE,37.57,1,0.015,0,FALSE,TRUE,2,"Poor",6000,0.16,FALSE
"C3816",30,6606,409,"Standard",1122,0.38,FALSE,"Online",0,"Closed",0,0.005,5.61,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Poor",3000,0.37,FALSE
"C3817",32,7757,697,"Standard",1753,0.44,FALSE,"Contactless",0,"Active",0,0.005,8.77,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Good",3000,0.58,FALSE
"C3818",69,2108,562,"Standard",746,0.42,TRUE,"Online",0,"Dormant",0,0.005,3.73,FALSE,0,2,0.015,0,TRUE,TRUE,2,"Poor",3000,0.25,FALSE
"C3819",45,1806,705,"Standard",1659,0.73,TRUE,"Online",0,"Closed",0,0.005,8.3,FALSE,0,1,0.015,0,TRUE,TRUE,2,"Good",3000,0.55,FALSE
"C3820",55,9359,609,"Standard",66,0.41,FALSE,"Online",0,"Dormant",0,0.005,0.33,FALSE,0,4,0.015,0.99,TRUE,FALSE,0,"Fair",3000,0.02,FALSE
"C3821",37,3421,663,"Standard",1528,0.51,TRUE,"In-store",0,"Dormant",0,0.005,7.64,FALSE,0,1,0.015,0,FALSE,TRUE,2,"Fair",3000,0.51,FALSE
"C3822",58,6458,796,"Standard",2020,0.38,FALSE,"Contactless",0,"Active",0,0.005,10.1,FALSE,0,1,0.015,0,FALSE,TRUE,3,"Very Good",3000,0.67,FALSE
"C3823",37,5474,716,"Gold",1638,0.76,TRUE,"In-store",0,"Dormant",25,0.01,16.38,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Good",6000,0.27,TRUE
"C3824",24,8713,641,"Standard",694,0.76,TRUE,"Contactless",1,"Dormant",0,0.005,3.47,FALSE,0,6,0.015,31.23,FALSE,FALSE,0,"Fair",3000,0.23,FALSE
"C3825",70,4902,588,"Gold",1082,0.65,TRUE,"Online",0,"Active",25,0.01,10.82,FALSE,0,1,0.015,0,FALSE,TRUE,2,"Fair",6000,0.18,FALSE
"C3826",49,6859,484,"Standard",1511,0.85,TRUE,"Contactless",0,"Active",0,0.005,7.56,TRUE,42.1,2,0.015,0,TRUE,FALSE,0,"Poor",3000,0.5,FALSE
"C3827",61,3639,708,"Standard",985,0.98,FALSE,"In-store",0,"Closed",0,0.005,4.92,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Good",3000,0.33,FALSE
"C3828",38,5112,587,"Gold",867,0.36,FALSE,"Online",0,"Active",25,0.01,8.67,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Fair",6000,0.14,FALSE
"C3829",73,2033,506,"Standard",1265,0.93,FALSE,"In-store",0,"Dormant",0,0.005,6.32,FALSE,0,5,0.015,37.95,TRUE,TRUE,4,"Poor",3000,0.42,FALSE
"C3830",49,7962,876,"Standard",1990,0.42,TRUE,"In-store",0,"Dormant",0,0.005,9.95,FALSE,0,1,0.015,0,TRUE,TRUE,2,"Excellent",3000,0.66,FALSE
"C3831",68,9384,428,"Gold",758,0.8,FALSE,"Contactless",0,"Dormant",25,0.01,7.58,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",6000,0.13,FALSE
"C3832",67,2215,528,"Gold",1560,0.46,FALSE,"Contactless",1,"Active",25,0.01,15.6,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Poor",6000,0.26,FALSE
"C3833",61,8022,745,"Gold",981,0.49,TRUE,"In-store",0,"Active",25,0.01,9.81,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Very Good",6000,0.16,FALSE
"C3834",56,1684,575,"Standard",1480,0.48,FALSE,"Online",0,"Active",0,0.005,7.4,FALSE,0,6,0.015,66.6,TRUE,TRUE,3,"Poor",3000,0.49,FALSE
"C3835",53,8787,590,"Platinum",1314,0.51,TRUE,"Online",0,"Active",195,0.0125,16.42,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Fair",10000,0.13,FALSE
"C3836",60,3376,639,"Gold",1330,0.67,TRUE,"Online",0,"Active",25,0.01,13.3,FALSE,0,4,0.015,19.95,TRUE,FALSE,0,"Fair",6000,0.22,FALSE
"C3837",47,5629,717,"Gold",1034,0.62,FALSE,"Online",0,"Active",25,0.01,10.34,TRUE,47.5,2,0.015,0,TRUE,FALSE,0,"Good",6000,0.17,TRUE
"C3838",51,6436,689,"Gold",1082,0.46,FALSE,"Online",0,"Active",25,0.01,10.82,FALSE,0,4,0.015,16.23,FALSE,FALSE,0,"Good",6000,0.18,FALSE
"C3839",52,8752,749,"Standard",311,0.35,FALSE,"In-store",0,"Active",0,0.005,1.55,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.1,FALSE
"C3840",52,4056,659,"Gold",1707,0.79,FALSE,"Contactless",0,"Active",25,0.01,17.07,FALSE,0,6,0.015,76.82,TRUE,FALSE,0,"Fair",6000,0.28,TRUE
"C3841",22,6989,651,"Gold",1315,0.63,FALSE,"Contactless",0,"Active",25,0.01,13.15,FALSE,0,5,0.015,39.45,FALSE,FALSE,0,"Fair",6000,0.22,TRUE
"C3842",54,3888,713,"Standard",817,0.47,FALSE,"Contactless",1,"Dormant",0,0.005,4.08,FALSE,0,2,0.015,0,FALSE,TRUE,2,"Good",3000,0.27,FALSE
"C3843",64,5109,700,"Standard",641,0.9,TRUE,"In-store",0,"Active",0,0.005,3.2,FALSE,0,4,0.015,9.62,FALSE,FALSE,0,"Good",3000,0.21,TRUE
"C3844",21,8393,681,"Gold",1437,0.61,FALSE,"Contactless",0,"Active",25,0.01,14.37,FALSE,0,5,0.015,43.11,TRUE,FALSE,0,"Good",6000,0.24,TRUE
"C3845",51,3206,491,"Standard",1139,0.32,TRUE,"Contactless",0,"Active",0,0.005,5.7,FALSE,0,5,0.015,34.17,TRUE,FALSE,0,"Poor",3000,0.38,FALSE
"C3846",35,3770,575,"Gold",1106,0.85,TRUE,"Online",0,"Active",25,0.01,11.06,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Poor",6000,0.18,FALSE
"C3847",55,1964,813,"Standard",1121,0.73,TRUE,"Online",0,"Active",0,0.005,5.61,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Excellent",3000,0.37,FALSE
"C3848",52,8516,638,"Standard",1031,0.85,FALSE,"In-store",0,"Dormant",0,0.005,5.16,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Fair",3000,0.34,FALSE
